,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,row,col,T_SAND,T_SILT,T_CLAY,Soil texture,Root depth,Climate type,IGBP,Root type,Vcmax25,C4frac,g1,lpx,psi50X,gpmax,C,bexp,bc,R2_VOD,R2_ET,N_VOD,N_ET,obsfilter,lcfilter
607,607,607,607,163,313,86.0,8.0,6.0,1.0,0.7591532938294694,Dfb,12,1.0,54.0,1.6,4.2922802446641555,0.9226269415039329,9.635392103194429,8.829639738259665,4.316021973790094,8.769183474398146,0.4542478190305063,0.193222998313618,-0.1160670018577683,787.0,64.0,1,0
616,616,616,616,163,322,86.0,8.0,6.0,1.0,0.862219509507267,Dfb,12,1.0,54.0,1.46,4.818728089769925,0.1217105425111815,3.794737483430172,9.4208539532095,15.241974907213644,8.648746025913319,0.498999692095339,0.23767870681886227,-0.3866780540343262,775.0,57.0,1,0
624,624,624,624,163,330,86.0,8.0,6.0,1.0,0.5173147512356056,Dfb,12,1.0,54.0,1.73,1.916642386666894,5.482711923584414,5.656533688560358,6.274581395693844,13.935862667524168,6.879940194843614,0.322779725717615,0.21419519533411469,-0.5157968385466922,743.0,55.0,1,0
625,625,625,625,163,331,86.0,8.0,6.0,1.0,0.5441536753050169,Dfb,12,1.0,54.0,1.73,2.7690086075781837,3.5107985713132144,10.783423072725308,6.620972729140822,8.363298974217951,5.549873466048963,0.31474083644772366,0.18977433393912002,-0.5031826102434123,755.0,57.0,1,0
633,633,633,633,163,346,86.0,8.0,6.0,1.0,1.4877207259904,Dfb,1,4.0,71.1,0.16,9.508220516383709,2.8071518918457596,3.3000932662670506,0.009258189335475873,5.5708465831763805,9.243553125219478,0.23508714119075053,0.4746222253077169,-1.5201983497419764,119.0,53.0,1,0
635,635,635,635,163,348,86.0,8.0,6.0,1.0,1.3152598696201812,Dfb,1,4.0,71.1,0.0,9.804410857320423,0.960169814250128,10.104454115083822,0.02261878697873719,19.89888638164698,2.21572557936153,0.02402886532479149,0.48540970286415885,-0.6611710551467631,703.0,53.0,1,0
636,636,636,636,163,349,86.0,8.0,6.0,1.0,1.1624492425591533,Dfb,1,4.0,71.1,0.0,9.950614108156309,2.0076379367034884,3.8542322781625025,0.013529239571951963,12.150319794214942,9.834611874198625,0.1439732803709586,0.4441988276630132,-0.9742390164869483,720.0,53.0,1,0
637,637,637,637,163,350,86.0,8.0,6.0,1.0,1.1470545849122649,Dfb,1,4.0,71.1,0.0,0.1130220518272969,8.324462581915839,13.57722553754236,9.745040071667638,19.019635977139675,3.8158172849324123,0.166932068655925,0.015282649031212348,-1.610505621207147,723.0,55.0,1,0
642,642,642,642,163,356,86.0,8.0,6.0,1.0,1.129167620355582,Dfc,1,4.0,71.1,0.01,9.815640584325,14.769676972459914,14.883771973178026,8.684849851486264,1.7274576162750548,4.8949220012261865,0.4447483169314662,0.00029129992558551976,-2.315499432828797,715.0,54.0,1,0
643,643,643,643,163,357,86.0,8.0,6.0,1.0,1.2471876774921404,Dfc,5,5.0,55.0,0.01,9.85003419485355,14.69527760628135,14.864347816919295,2.8419778637532946,2.0226676651036746,4.863348446347048,0.6763581083208225,4.937751998046469e-05,-1.3692138453626779,726.0,57.0,1,0
678,678,678,678,163,396,23.0,29.0,48.0,10.0,0.8229868687639796,Dfb,5,5.0,55.0,0.0,0.4683630956268408,9.574105710613916,12.630510124959619,2.076263198328332,2.7986366860054916,9.814000968457066,0.9817898614665116,0.3630898430203531,-0.07864214710704065,721.0,50.0,1,0
689,689,689,689,163,410,86.0,8.0,6.0,1.0,0.5573103430737231,Dfc,5,5.0,55.0,0.04,7.607209463755043,6.7572040056902365,12.24060544024159,5.107870416544453,0.11907978385286404,7.175073781978908,0.5806788610613413,0.4547908353130884,-0.3068545152675881,692.0,50.0,1,0
700,700,700,700,163,421,75.0,15.0,10.0,2.0,0.28395344302879544,Dfc,1,4.0,71.1,0.0,6.069271167316926,0.4484444716152089,9.78186053235977,0.7006555075370362,15.922078342591048,5.573685707646943,0.6070494698015246,0.010482436694476904,-0.5746210550524837,652.0,47.0,1,0
752,752,752,752,164,276,32.0,49.0,19.0,4.0,1.2359807736324342,BSk,10,6.0,62.2,0.0,4.731100985530052,0.014595715258161647,0.7593183467042284,6.801401603368586,5.187744565347503,7.775214598544087,0.8485484775981061,0.2566572422662471,-0.23772431166064312,922.0,75.0,1,1
753,753,753,753,164,277,32.0,49.0,19.0,4.0,1.0681315327688026,BSk,10,6.0,62.2,0.0,1.0930257382350232,0.13994155636667907,13.748109091405341,0.2756490755791851,0.10694243317385428,4.788976530354322,0.8284676009839985,0.2735535411959342,-0.02279012249190382,952.0,77.0,1,1
766,766,766,766,164,290,32.0,49.0,19.0,4.0,1.6632333867399325,BSk,10,6.0,62.2,0.0,0.33460498044669895,1.8362420137465578,2.732165720173929,0.5186089697424341,0.3430279000271172,9.463072740156939,0.5987911559036658,0.18652337865962887,-0.0391495896590881,889.0,70.0,1,1
769,769,769,769,164,293,20.0,40.0,40.0,9.0,1.6556038757915983,BSk,10,6.0,62.2,0.0,8.145976806534104,5.184555303300261,9.026348802074958,4.864454991657413,2.3037865131569584,8.109807612688899,0.2577419730694744,0.0782427897721153,-0.04174964897923927,836.0,64.0,1,1
789,789,789,789,164,313,86.0,8.0,6.0,1.0,0.610869509931129,Dfb,12,1.0,54.0,1.23,2.602934310886924,0.16078173761647985,3.9419018518349396,6.263117439879371,16.09343365477327,4.219805578019587,0.14698711978299817,0.2801187394691804,-0.14043476385552434,789.0,66.0,1,0
802,802,802,802,164,326,86.0,8.0,6.0,1.0,0.5079050210659761,Dfb,12,1.0,54.0,1.5,0.013968368381700125,5.631028329524701,9.256436191959626,5.658287703012466,20.61596079037277,1.8448232365791992,0.5050486642278642,0.23689465895675255,-0.030561580699926427,732.0,58.0,1,0
821,821,821,821,164,351,86.0,8.0,6.0,1.0,1.1215211549384594,Dfb,1,4.0,71.1,1.06,0.8093547168885039,1.8053921152099484,4.267901506161428,0.002113181896421906,5.969598334882871,9.580291180044206,0.22406013988206783,0.42741904681230347,-0.273197901589733,722.0,54.0,1,0
862,862,862,862,164,409,86.0,8.0,6.0,1.0,0.7166653950815559,Dfc,5,5.0,55.0,0.15,5.766696011735238,6.494657308245755,10.222429941830928,3.7535250223505483,0.17999962416635323,7.354060846783279,0.7355120868353482,0.5879366754223616,-0.03543008507395062,714.0,52.0,1,0
924,924,924,924,165,270,20.0,40.0,40.0,9.0,1.9226367589837992,BSk,10,6.0,62.2,0.0,7.805420738761208,5.499425551452965,9.690895369805643,5.217424429015411,2.760829699421358,8.857262267042378,0.19498003660671034,0.226105721709428,-0.1550150925996001,955.0,76.0,1,1
927,927,927,927,165,273,32.0,49.0,19.0,4.0,1.2359807736324342,BSk,10,6.0,62.2,0.0,0.4239468233247493,1.7049780384400257,3.969265966958959,0.31650348783472065,0.24509298672575142,7.062543314938972,0.7784083258111004,0.3421435573701447,-0.17485117342420375,967.0,81.0,1,1
928,928,928,928,165,274,32.0,49.0,19.0,4.0,1.2359807736324342,BSk,10,6.0,62.2,0.0,1.2580282279858377,0.15674600340961753,10.634489183198719,0.22945284481005418,0.1753445795259351,7.823861349710582,0.6804302448461509,0.31594116989960896,-0.9196589772839707,963.0,80.0,1,1
929,929,929,929,165,275,32.0,49.0,19.0,4.0,1.2359807736324342,BSk,10,6.0,62.2,0.0,0.4825446692102593,5.294201206607977,7.2464886741856915,0.3537297471571785,0.2632799863031442,6.775194509646854,0.7610735622322778,0.2332823763803371,-0.19780285099096928,950.0,79.0,1,1
930,930,930,930,165,276,32.0,49.0,19.0,4.0,1.0528725108720778,BSk,10,6.0,62.2,0.0,5.115822464987382,5.838620566146469,13.35120981202621,0.04346568972028834,0.036147424425699265,3.387646588598618,0.08863826611286514,0.3006454741486393,-3.0447981585476915,943.0,79.0,1,1
931,931,931,931,165,277,32.0,49.0,19.0,4.0,1.6632333867399325,BSk,10,6.0,62.2,0.0,0.6973067625311131,0.131548966489141,3.257710155138064,0.2990747979866383,0.1455575830052925,9.513313318768317,0.8267022750654819,0.25101859577674424,-0.36029448217621485,950.0,78.0,1,1
941,941,941,941,165,287,32.0,49.0,19.0,4.0,2.1972991531243338,BSk,10,6.0,62.2,0.0,0.29844540489598714,5.018222840703732,10.167798282220563,0.13376946156239494,0.08390522297932522,1.5689280964801355,0.5700999010408195,0.2068699606434783,-0.08961614788545824,885.0,71.0,1,1
942,942,942,942,165,288,20.0,40.0,40.0,9.0,1.9378957808804669,BSk,10,6.0,62.2,0.0,8.45178543154616,4.330296475582216,8.184786142152664,4.997683529343416,2.890387765190739,8.676150128503915,0.17687976548012063,0.08469664064766735,-0.6931816192162978,890.0,73.0,1,1
946,946,946,946,165,292,20.0,40.0,40.0,9.0,1.258869306477493,BSk,10,6.0,62.2,0.0,8.127830876301964,4.857236468452146,9.063558332212065,4.9771801148318655,1.7829526227451853,7.6221100701606606,0.2304363430788459,0.04537635337280688,-0.11565730550587694,853.0,67.0,1,1
1003,1003,1003,1003,165,352,42.0,34.0,24.0,4.0,1.1788442138637167,Dfb,1,4.0,71.1,0.0,0.9961064991386758,0.6673117824047916,12.692355749798233,0.0033710236518338247,22.763673752615144,6.961999531413333,0.3125103437157393,0.4694676560979174,-1.4111932463536152,758.0,59.0,1,0
1004,1004,1004,1004,165,353,86.0,8.0,6.0,1.0,1.536600459466149,Dfb,1,4.0,71.1,0.0,6.938037298953663,1.8872522445079019,14.835847614088248,0.0031130252004502993,10.6453392348756,3.113767372030444,0.011806974696681845,0.560330204777401,-1.6894086522288418,709.0,56.0,1,0
1005,1005,1005,1005,165,354,86.0,8.0,6.0,1.0,0.8854640861965691,Dfb,1,4.0,71.1,0.0,9.641025773153299,1.721633200236962,2.9302853698474327,0.006756742213660543,13.51803535134865,9.136355308722159,0.22550003236095176,0.5805081533485961,-1.170773166052669,697.0,57.0,1,0
1047,1047,1047,1047,165,410,86.0,8.0,6.0,1.0,0.43752702118465775,Dfc,5,5.0,55.0,0.15,5.340792953950081,8.653188355134365,12.470540747739488,9.686546479821098,0.4077652700694776,7.82324243288493,0.8544768201037442,0.41246533620531933,-0.3304523041883287,689.0,52.0,1,0
1086,1086,1086,1086,166,240,24.0,58.0,18.0,3.0,3.3112077515831397,Dsb,1,4.0,71.1,0.0,3.9316440787719644,6.28584619219628,11.91021855507981,4.227709931261206,6.160694787895341,9.907176125072287,0.6265052306137748,0.27431732023766797,-0.49282112285641944,838.0,67.0,1,0
1147,1147,1147,1147,166,312,20.0,40.0,40.0,9.0,1.5640497444114203,Dfb,12,1.0,54.0,1.23,0.04582642937264207,0.08908868253862512,0.11271036231993926,0.017222563364167952,4.012616228510066,6.236580246205952,0.26833071269497527,0.22006220778789187,-0.40599548725957635,790.0,64.0,1,0
1173,1173,1173,1173,166,338,86.0,8.0,6.0,1.0,0.3356984817273769,Dfb,5,5.0,55.0,18.03,3.7189169728349665,4.789445558328363,5.816571082095012,3.6179794988409117,0.7987394185117547,8.051353823825458,0.47259616668335414,0.7877106376910801,-0.6055245853921591,770.0,60.0,1,0
1179,1179,1179,1179,166,344,86.0,8.0,6.0,1.0,0.3814755474174376,Dfb,5,5.0,55.0,1.57,4.49310560173735,9.76416102291601,13.665520786536574,3.2836266759105115,0.23865466469106347,7.6792988874594625,0.7052138810660147,0.790830255568322,-0.5390563168861218,786.0,51.0,1,0
1185,1185,1185,1185,166,353,37.0,46.0,17.0,4.0,1.184049235777368,Dfb,1,4.0,71.1,0.0,4.239175485831996,1.4715080651020216,14.492547106638568,0.004642839451576519,10.929241414883101,6.758296909193346,0.20714736072040307,0.5346012697067417,-1.1950248175705815,623.0,58.0,1,0
1225,1225,1225,1225,166,409,86.0,8.0,6.0,1.0,0.6957774895518567,Dfb,5,5.0,55.0,0.15,0.8410535221848308,1.4866731199409204,8.983616306138137,1.7821198305925163,2.1500160953701126,6.904198461729713,0.8023703367369843,0.45647159071158216,-0.25115467213801446,699.0,48.0,1,0
1291,1291,1291,1291,167,269,20.0,40.0,40.0,9.0,2.586404211490077,Dfb,10,6.0,62.2,0.0,3.2503777113531958,0.056656410838229095,1.7723857690927345,1.0776000703806312,1.6417197657065905,9.420173967299707,0.9749230755846442,0.3772598208490616,-0.04297600343727126,877.0,70.0,1,1
1296,1296,1296,1296,167,274,20.0,40.0,40.0,9.0,1.8921187151904064,BSk,10,6.0,62.2,0.0,3.7192288323607374,0.5224882798246754,4.572847497561424,2.3757396920313667,1.368439028136111,8.7008781924821,0.4162588087876681,0.132133852051037,-4.397409521578679,982.0,84.0,1,1
1297,1297,1297,1297,167,275,20.0,40.0,40.0,9.0,1.6327153429465395,BSk,10,6.0,62.2,0.0,2.5418123641997594,3.8130662166345695,8.716864508915986,1.4893251153695606,0.8798120290243351,1.665315051359439,0.08710212025812411,0.278196330922438,-0.7367267369198196,981.0,81.0,1,1
1298,1298,1298,1298,167,276,20.0,40.0,40.0,9.0,1.2359807736324342,BSk,10,6.0,62.2,0.0,2.330840978088144,3.1181383072250917,8.42394595383682,0.6513754736449278,0.3634345853895696,1.9469292888783563,0.08822045114139809,0.30961762875992316,-1.2091990318144954,986.0,83.0,1,1
1299,1299,1299,1299,167,277,32.0,49.0,19.0,4.0,0.9918364232852924,BSk,10,6.0,62.2,0.0,1.5262203826317775,0.04368701484613768,0.9024739458862245,0.9522504637972086,1.2684403868814806,5.356752879241494,0.7533475836485897,0.29328783290425375,-0.05450557241783205,982.0,84.0,1,1
1357,1357,1357,1357,167,343,86.0,8.0,6.0,1.0,0.5242999923705381,Dfb,5,5.0,55.0,5.82,4.068839920381283,2.802373596516806,14.151441587790082,3.9932366490162687,1.2858295117502774,7.0822160442711555,0.45547798448202065,0.32866256968916785,-0.08756103519141512,785.0,57.0,1,0
1471,1471,1471,1471,168,273,20.0,40.0,40.0,9.0,1.9073777370870744,BSk,10,6.0,62.2,0.0,4.767660201503919,3.9174363050767327,6.432478858051869,2.545986573696214,1.1324304704998838,5.67062611224899,0.5004259163318887,0.07832847196109816,-0.35119690890672595,958.0,80.0,1,1
1472,1472,1472,1472,168,274,20.0,40.0,40.0,9.0,1.8921187151904064,BSk,10,6.0,62.2,0.0,1.3316710730280987,4.167674339696193,9.159760572931221,1.0493615146067579,0.49442372484221797,7.783009732537226,0.3629679783906092,0.10589031735548515,-0.9110389559721714,990.0,83.0,1,1
1483,1483,1483,1483,168,285,20.0,40.0,40.0,9.0,1.953154802777192,BSk,10,6.0,62.2,0.0,0.9763922965369786,0.679093995723728,10.526887038966764,0.1226079003634678,0.0384526941852359,9.247421417602245,0.3213963454172061,0.2918228427403491,-0.0062741497165814675,893.0,71.0,1,1
1492,1492,1492,1492,168,297,,,,4.0,1.2283512626841002,BSk,10,6.0,62.2,0.0,0.41539485643977714,5.038868154698558,5.873712633934783,0.22594667580005673,0.10605704877247916,4.35462684806498,0.9248043118617892,0.33505499150617146,-0.2592438036295144,878.0,75.0,1,1
1521,1521,1521,1521,168,328,86.0,8.0,6.0,1.0,0.8535218670261482,Dfb,12,1.0,54.0,1.56,6.569788205670161,0.45718123677280026,2.9872066286714487,6.343767168946055,19.714108940562603,9.183485948172983,0.7301586396110396,0.2154644908490565,-1.3674116963181522,782.0,63.0,1,0
1527,1527,1527,1527,168,334,86.0,8.0,6.0,1.0,0.3662165255207697,Dfb,12,1.0,54.0,22.53,2.2734397824170274,3.8637064626753927,13.681974288038033,5.0069254484218515,1.457637463693319,9.745802753771251,0.35632489000971035,0.23901854616262008,-0.013471850814438913,773.0,59.0,1,0
1561,1561,1561,1561,168,392,86.0,8.0,6.0,1.0,0.6561379415579722,Dfb,5,5.0,55.0,0.0,8.99977145582042,5.828959220768018,6.322821551846645,7.456026524255907,4.077686074945938,7.4561969033459095,0.6710506014500189,0.05418359256798888,-0.10200531137317048,727.0,57.0,1,0
1567,1567,1567,1567,168,398,86.0,8.0,6.0,1.0,0.3814755474174376,Dfb,5,5.0,55.0,0.0,0.34552190891874285,3.539859868379813,12.900381478743533,7.815057534760767,17.829473480979427,7.703510619104691,0.08607224493406027,0.46729196869202416,-0.15876388814870324,722.0,57.0,1,0
1646,1646,1646,1646,169,273,20.0,40.0,40.0,9.0,1.6861219195849912,BSk,10,6.0,62.2,0.0,3.758869177510679,0.6954101814511012,4.392743996803795,1.9705052264945546,2.7776871143656034,7.083715180681736,0.42869128339935036,0.14851641936704574,-3.1557874088003635,946.0,84.0,1,1
1652,1652,1652,1652,169,279,20.0,40.0,40.0,9.0,1.4190890363927906,BSk,10,6.0,62.2,0.0,3.893565902558043,5.094626432834737,9.967152017640235,2.5899558134922267,1.1354330831523425,5.44119458236374,0.44601010796029283,0.19378394867305893,-1.0551029430577397,967.0,85.0,1,1
1659,1659,1659,1659,169,286,,,,4.0,1.6327153429465395,BSk,7,3.0,54.0,0.0,4.987631518094161,4.296851799647466,7.033546947638129,0.07299175935556618,0.05799958984513341,3.216381712357962,0.07906433931553435,0.4750138749566336,-0.016954268347306956,943.0,79.0,1,0
1688,1688,1688,1688,169,321,86.0,8.0,6.0,1.0,0.84989361070849,Dfb,12,1.0,54.0,1.33,4.541257918321131,0.08604512638809386,9.482464798725445,1.6034660045051252,3.6026662234252056,8.335398447002895,0.7172074369989555,0.28707576172706817,-0.04354639765173163,808.0,65.0,1,0
1697,1697,1697,1697,169,330,86.0,8.0,6.0,1.0,0.6632418639743455,Dfb,12,1.0,54.0,1.56,0.05860411653181802,7.714784333198262,10.060232282158509,0.04501963494295565,22.362645146206216,4.616822059795927,0.7299968766703345,0.32193787771392657,-1.37049406123728,792.0,61.0,1,0
1753,1753,1753,1753,169,414,86.0,8.0,6.0,1.0,0.6561379415579722,Dfb,5,5.0,55.0,0.09,9.686984335795554,7.159787985658639,10.611528161570982,0.5433914981023842,0.9379363311981531,8.198169851508805,0.5359783997343491,0.10941037249503993,-0.8431178443763692,327.0,50.0,1,0
1758,1758,1758,1758,169,419,86.0,8.0,6.0,1.0,0.6408789196613043,Dfb,5,5.0,55.0,0.07,7.036744957710409,7.599461148120898,11.506222755158655,3.9136829498865082,2.955340646134171,7.31121963920219,0.6638010307190693,0.1301011533473415,-0.22163402373886254,690.0,47.0,1,0
1823,1823,1823,1823,170,276,86.0,8.0,6.0,1.0,2.2583352407111192,BSk,10,6.0,62.2,0.0,2.8617348233051887,2.671935440589655,8.94806676195538,6.982356537468633,5.612975710248386,4.532915424024301,0.033691313592607255,0.4087540384612659,-0.47957888576804986,910.0,78.0,1,1
1833,1833,1833,1833,170,286,86.0,8.0,6.0,1.0,1.9378957808804669,BSk,10,6.0,62.2,0.0,0.6181407139336905,2.9985068569338904,7.468532592266872,8.678812271203851,2.4196911578724882,7.020210165605121,0.03580766662409032,0.1894882229646796,-0.6485924049484921,923.0,79.0,1,1
1838,1838,1838,1838,170,291,75.0,15.0,10.0,2.0,1.6479743648432643,BSk,10,6.0,62.2,44.75,5.376710515447175,3.059651541982413,7.956128137720279,0.08666507007263044,0.049385780912952384,4.025505253494959,0.06462962423942854,0.2729703794674875,-0.3844202431689838,908.0,76.0,1,1
1840,1840,1840,1840,170,293,75.0,15.0,10.0,2.0,1.5106431677729688,BSk,10,6.0,62.2,83.46,0.4847282873604547,4.855141337731199,10.005781391506243,0.4360128110748587,0.1456211820776901,6.873649192764328,0.7621201776716793,0.25736153846378995,-0.19047358972098638,879.0,75.0,1,1
1844,1844,1844,1844,170,297,75.0,15.0,10.0,2.0,1.3351644159609748,BSk,10,6.0,62.2,0.0,0.41081201105332155,4.874378498471845,7.551276382091093,0.8487680879311443,0.20114230505096245,6.291372903667213,0.9714091407308234,0.33965843058396794,-0.007613816069560464,883.0,74.0,1,1
1873,1873,1873,1873,170,326,86.0,8.0,6.0,1.0,0.8132210947500953,Dfb,12,1.0,54.0,1.46,0.342685601263233,0.6057349736075134,10.376406236021522,4.6562882465602575,5.349318579261002,8.826011737740147,0.5267184312280426,0.20339781563016268,-0.405715086434586,778.0,63.0,1,0
1874,1874,1874,1874,170,327,86.0,8.0,6.0,1.0,0.6485084306096383,Dfb,12,1.0,54.0,1.46,2.401268402921695,1.9144933412795058,8.499844129361241,7.478690260726877,3.975967582312217,9.881678366798917,0.6876736304526601,0.20300888849195942,-0.1614957774685304,804.0,62.0,1,0
1877,1877,1877,1877,170,330,86.0,8.0,6.0,1.0,0.7260920797199598,Dfb,12,1.0,54.0,1.56,5.87829525776606,0.4654729923537995,8.551789205612966,4.11043367322494,5.615852816067119,7.429877814114537,0.5078133959514419,0.3777625472961491,-1.4113287814801168,789.0,61.0,1,0
1909,1909,1909,1909,170,392,86.0,8.0,6.0,1.0,0.6561379415579722,Dfb,5,5.0,55.0,0.0,6.03590561196723,7.894974263916981,10.676234745246028,3.579716471927918,2.8484061136979255,8.556554622878526,0.5061985800596057,0.04971278867921747,-0.36948859195307926,726.0,58.0,1,0
1920,1920,1920,1920,170,405,40.0,39.0,21.0,4.0,1.0528725108721062,Dfb,5,5.0,55.0,0.05,0.8252701615365696,1.7432579636351864,8.524594649627094,0.0016476751285005782,5.9794785033699975,2.8909961932833825,0.7114717191294029,0.37190129159415564,-1.1216610187979708,705.0,52.0,1,0
1921,1921,1921,1921,170,406,40.0,39.0,21.0,4.0,0.3967345693141624,Dfb,5,5.0,55.0,0.05,2.040727362722029,2.4014088299036387,9.137780336372257,0.019176195395316516,4.171857386402033,8.366342957310891,0.5520707687279198,0.06081966353096124,-0.6373494396996564,696.0,53.0,1,0
1922,1922,1922,1922,170,407,86.0,8.0,6.0,1.0,1.0999720251265668,Dfb,5,5.0,55.0,0.05,9.566156404513496,2.2203879724427757,3.6015870715884275,0.009258772946608172,10.630187172304925,8.9472596141589,0.250514465945416,0.42775698106037685,-0.43510050720758775,722.0,53.0,1,0
1927,1927,1927,1927,170,415,86.0,8.0,6.0,1.0,0.8087281605249359,Dfb,5,5.0,55.0,0.09,9.678562775218136,1.515916650783533,6.2073453025950585,0.01530065054736652,15.449582872361402,9.212085047004713,0.2512809950599193,0.2848326981822449,-0.5013630193576697,633.0,53.0,1,0
1932,1932,1932,1932,170,420,86.0,8.0,6.0,1.0,0.4577706569009479,Dfb,5,5.0,55.0,0.01,5.998975261425078,8.414555405249109,14.549709049179532,9.657150663325076,3.2772122000300046,8.964295251858326,0.5323682954214238,0.05780134844079987,-0.06382556854539878,716.0,50.0,1,0
2004,2004,2004,2004,171,289,75.0,15.0,10.0,2.0,1.7929350728618658,BSk,10,6.0,62.2,44.75,5.384114280953401,3.7553455944990013,7.668622163971582,0.08968001920280871,0.06448416828634893,3.57713176260189,0.0743107371106755,0.3649896730079427,-0.7238250567326774,922.0,79.0,1,1
2005,2005,2005,2005,171,290,75.0,15.0,10.0,2.0,1.7013809414816876,BSk,10,6.0,62.2,44.75,3.7137105558092434,4.2987313472609925,9.58653892661339,0.08201471625719062,0.05004411296006721,3.6030242231981036,0.06430148105213011,0.28549645734698736,-0.5542006604014602,925.0,74.0,1,1
2006,2006,2006,2006,171,291,75.0,15.0,10.0,2.0,1.6784924086366573,BSk,10,6.0,62.2,44.75,0.4575686719148757,1.8025366526082518,3.0731262707348463,4.605956557761278,6.624430276490239,4.176599765069245,0.025652367980885965,0.27919848664781066,-0.06366224833484968,925.0,76.0,1,1
2007,2007,2007,2007,171,292,75.0,15.0,10.0,2.0,2.0904859998474588,BSk,10,6.0,62.2,83.46,6.690761588891563,2.2808530188480867,5.899536830821419,0.10588966265031055,0.07753766382825411,3.499094193759605,0.05957583286719991,0.23874703891870075,-0.9290139760698324,891.0,74.0,1,1
2008,2008,2008,2008,171,293,75.0,15.0,10.0,2.0,1.9226367589837992,BSk,10,6.0,62.2,83.46,4.919942810272702,2.7874391097851308,10.87523461749985,0.07116697282851867,0.04538668370359557,3.381574679416597,0.05751060666105979,0.245393216216371,-1.4162239620038273,879.0,71.0,1,1
2009,2009,2009,2009,171,294,75.0,15.0,10.0,2.0,2.441443503471476,BSk,10,6.0,62.2,83.46,0.7057634888773276,0.3325093460317444,6.7145702259389015,0.172972794193265,0.07145083075456576,1.5490419117180854,0.5807913588831539,0.3220394679124299,-0.01422960979635235,869.0,76.0,1,1
2014,2014,2014,2014,171,299,,,,4.0,1.6784924086366573,BSk,10,6.0,62.2,0.0,0.4179435038068915,0.11327327074549748,7.841512804919644,4.0511890595440985,0.26955552678777134,9.655590365991602,0.8470557740813857,0.3275439792201196,-0.1585980128349629,847.0,75.0,1,1
2015,2015,2015,2015,171,300,20.0,40.0,40.0,9.0,1.388570992599398,BSk,10,6.0,62.2,0.0,3.802020228382574,7.03619215167383,10.882677167295814,4.813212665038291,5.5228173207566,9.12172233561574,0.23291595711877142,0.14717468902137965,-0.24802691747869043,869.0,78.0,1,1
2082,2082,2082,2082,171,398,86.0,8.0,6.0,1.0,0.6256198977645795,Dfb,5,5.0,55.0,0.0,8.701481557763785,7.476399957759872,10.355480523055133,4.5593269713711315,6.53556040182975,9.999050726240013,0.7605411734729502,0.1277611696930957,-0.0299520912466944,712.0,57.0,1,0
2083,2083,2083,2083,171,399,42.0,34.0,24.0,4.0,0.9301730203538864,Dfb,5,5.0,55.0,0.0,9.656117059853184,3.0817892679585874,3.89937298175825,0.007906470924807705,5.646099201524344,8.18502878274643,0.32760041477736795,0.5557073162045976,-0.5443412974083381,479.0,55.0,1,0
2089,2089,2089,2089,171,406,86.0,8.0,6.0,1.0,1.2411857955461048,Dfb,5,5.0,55.0,0.05,9.570262151966714,1.908679624920528,3.4381205934479664,0.012302167080261361,13.279391909589766,8.284953261979258,0.2503727208685265,0.4413223677271225,-0.40479649132640483,712.0,54.0,1,0
2090,2090,2090,2090,171,407,86.0,8.0,6.0,1.0,0.7782101167315716,Dfb,5,5.0,55.0,0.05,2.524345981190227,4.473358191944871,14.781582428254893,0.0005194421840375745,20.311153320396656,7.878564872768989,0.3038619989257242,0.3245635439932657,-1.3507427889900678,740.0,55.0,1,0
2091,2091,2091,2091,171,408,86.0,8.0,6.0,1.0,0.8392462043183286,Dfb,5,5.0,55.0,0.02,7.545892743078921,5.104709458674376,6.129771871648593,5.771300761413026,6.106154570206757,9.94639475173372,0.6797328602193069,0.01688387540165992,-0.3949400553765201,739.0,53.0,1,0
2100,2100,2100,2100,171,417,86.0,8.0,6.0,1.0,0.8545052262150534,Dfb,5,5.0,55.0,0.07,6.111503431162748,5.926044245242828,9.133098261462848,1.2383624021316144,4.762138018843969,9.782228708215193,0.5362317965718055,0.021378210435466505,-0.27060225229851964,720.0,52.0,1,0
2110,2110,2110,2110,171,427,86.0,8.0,6.0,1.0,0.6561379415579722,Dfb,5,5.0,55.0,0.0,9.354188647740605,6.826228945358057,8.399200942637394,4.823143278440163,3.621731463166447,7.144898062382797,0.5805322931891441,0.13365085597512183,-0.4289084116842736,715.0,52.0,1,0
2139,2139,2139,2139,172,239,86.0,8.0,6.0,1.0,3.204394598306294,BSk,10,6.0,62.2,0.09,0.019775711857282118,3.8692752190716737,13.053307883765552,8.40046189976714,20.552816928430722,9.88867985707072,0.20920333179743686,0.5003938817330378,-0.07830274739348098,975.0,87.0,1,0
2163,2163,2163,2163,172,282,86.0,8.0,6.0,1.0,1.7395284962234427,Dfb,1,4.0,71.1,0.0,0.3917209157239778,0.7769467603825223,0.8502827329681215,0.4751400156896141,0.28169143529152413,7.6940223730510535,0.12398679432943147,0.3427189493628926,-0.11996693845875472,752.0,65.0,1,0
2164,2164,2164,2164,172,283,86.0,8.0,6.0,1.0,1.9836728465705848,Dfb,1,4.0,71.1,0.0,1.1527532432103504,1.1260806743838077,6.26524949380577,0.09301940680960503,0.11587206763913982,9.376684552472149,0.0603691193566174,0.34734742914908046,-0.08313306008634735,849.0,74.0,1,0
