,index,Unnamed: 0,row,col,T_SAND,T_SILT,T_CLAY,Soil texture,Root depth,Climate type,IGBP,Root type,Vcmax25
1974,90057,90057,493,1195,72.0,16.0,12.0,2.0,2.2278171969177265,Csa,12,1.0,54.0
1975,90069,90069,493,1207,35.0,43.0,22.0,4.0,2.04470893415737,BSk,12,1.0,54.0
1976,90087,90087,493,1277,41.0,40.0,19.0,4.0,10.0,BSk,7,3.0,54.0
1977,90115,90115,493,1305,40.0,39.0,21.0,4.0,5.218585488670186,BSk,12,1.0,54.0
1978,90118,90118,493,1308,37.0,46.0,17.0,4.0,6.233310444800509,BSk,12,1.0,54.0
1979,90156,90156,494,467,39.0,40.0,21.0,4.0,0.6184481574731518,Cfa,12,1.0,54.0
1980,90197,90197,494,803,43.0,29.0,28.0,7.0,1.7242694743267182,BSk,7,3.0,54.0
1981,90201,90201,494,807,89.0,5.0,6.0,0.0,1.930266269932133,BSk,7,3.0,54.0
1982,90215,90215,494,821,43.0,29.0,28.0,7.0,1.953154802777192,Cfb,10,6.0,62.2
1983,90258,90258,494,1286,41.0,40.0,19.0,4.0,10.0,BSk,7,3.0,54.0
1984,90259,90259,494,1287,41.0,40.0,19.0,4.0,10.0,BSk,7,3.0,54.0
1985,90268,90268,494,1296,32.0,43.0,25.0,4.0,10.0,BSk,7,3.0,54.0
1986,90276,90276,494,1304,86.0,8.0,6.0,1.0,4.394598306248612,BSk,7,3.0,54.0
1987,90299,90299,495,444,41.0,40.0,19.0,4.0,1.9836728465705848,BSk,7,3.0,54.0
1988,90304,90304,495,449,41.0,40.0,19.0,4.0,8.697642481116986,BSk,7,3.0,54.0
1989,90355,90355,495,795,89.0,6.0,5.0,0.0,2.5024795910582607,Csa,10,6.0,62.2
1990,90360,90360,495,800,43.0,29.0,28.0,7.0,1.8539711604486515,BSk,7,3.0,54.0
1991,90367,90367,495,807,50.0,30.0,20.0,4.0,2.0141908903639774,BSk,7,3.0,54.0
1992,90375,90375,495,1189,34.0,41.0,25.0,4.0,3.295948729686472,Csb,12,1.0,54.0
1993,90383,90383,495,1197,72.0,16.0,12.0,2.0,2.2430762188143945,BSk,1,4.0,71.1
1994,90392,90392,495,1277,41.0,40.0,19.0,4.0,2.7161058976120103,BSk,7,3.0,54.0
1995,90398,90398,495,1283,41.0,40.0,19.0,4.0,2.9373617151140934,BSk,7,3.0,54.0
1996,90404,90404,495,1289,41.0,40.0,19.0,4.0,10.0,BSk,7,3.0,54.0
1997,90472,90472,496,475,39.0,40.0,21.0,4.0,1.1596856641489808,Cfa,12,1.0,54.0
1998,90489,90489,496,498,58.0,25.0,17.0,2.0,1.7929350728618658,Cfa,10,6.0,62.2
1999,90491,90491,496,500,58.0,25.0,17.0,2.0,2.1210040436408235,Cfa,10,6.0,62.2
2000,90500,90500,496,802,43.0,29.0,28.0,7.0,2.0218204013123118,BSk,12,1.0,54.0
2001,90556,90556,496,1309,37.0,46.0,17.0,4.0,8.13305867093922,Cfa,12,1.0,54.0
2002,90572,90572,497,442,41.0,40.0,19.0,4.0,0.8545052262150534,Cfb,7,3.0,54.0
2003,90584,90584,497,454,36.0,43.0,21.0,4.0,1.1291676203555878,BSk,7,3.0,54.0
2004,90630,90630,497,1186,26.0,63.0,11.0,3.0,2.0904859998474308,Csb,2,5.0,35.5
2005,90634,90634,497,1190,32.0,43.0,25.0,4.0,3.990234225986143,Csb,12,1.0,54.0
2006,90646,90646,497,1282,41.0,40.0,19.0,4.0,1.0986495765621953,BSk,7,3.0,54.0
2007,90651,90651,497,1287,41.0,40.0,19.0,4.0,10.0,BSk,12,1.0,54.0
2008,90656,90656,497,1292,41.0,40.0,19.0,4.0,10.0,BSk,7,3.0,54.0
2009,90664,90664,497,1300,37.0,46.0,17.0,4.0,10.0,BSk,7,3.0,54.0
2010,90675,90675,497,1312,26.0,63.0,11.0,3.0,5.127031357290036,Cfa,12,1.0,54.0
2011,90678,90678,497,1315,32.0,43.0,25.0,4.0,4.486152437628789,Cfa,12,1.0,54.0
2012,90724,90724,498,477,39.0,40.0,21.0,4.0,0.4984444274900234,Cfa,12,1.0,54.0
2013,90725,90725,498,478,39.0,40.0,21.0,4.0,0.5188067444877333,Cfa,12,1.0,54.0
2014,90726,90726,498,479,39.0,40.0,21.0,4.0,0.6561379415579722,Cfa,12,1.0,54.0
2015,90742,90742,498,1280,41.0,40.0,19.0,4.0,4.142824444953106,BSk,12,1.0,54.0
2016,90751,90751,498,1289,32.0,43.0,25.0,4.0,5.943389028763278,BSk,7,3.0,54.0
2017,90770,90770,498,1308,76.0,14.0,10.0,2.0,10.0,Cfa,12,1.0,54.0
2018,90782,90782,498,1321,37.0,46.0,17.0,4.0,3.303578240634806,Cfb,2,5.0,35.5
2019,90808,90808,499,460,79.0,15.0,6.0,1.0,1.136797131303922,Cfa,10,6.0,62.2
2020,90835,90835,499,1278,32.0,43.0,25.0,4.0,1.9073777370870744,BSk,12,1.0,54.0
2021,90836,90836,499,1279,41.0,40.0,19.0,4.0,1.9913023575189184,BSk,12,1.0,54.0
2022,90837,90837,499,1280,41.0,40.0,19.0,4.0,4.623483634699028,BSk,12,1.0,54.0
2023,90846,90846,499,1289,41.0,40.0,19.0,4.0,10.0,BSk,12,1.0,54.0
2024,90850,90850,499,1293,32.0,43.0,25.0,4.0,4.180971999694833,BSk,12,1.0,54.0
2025,90958,90958,500,1306,37.0,46.0,17.0,4.0,10.0,Cfa,12,1.0,54.0
2026,90974,90974,501,436,95.0,1.0,4.0,0.0,1.1902037079423735,Csb,7,3.0,54.0
2027,90999,90999,501,464,39.0,40.0,21.0,4.0,0.4993430143350506,Cfa,12,1.0,54.0
2028,91091,91091,502,460,79.0,15.0,6.0,1.0,1.1902037079423735,Cfa,10,6.0,62.2
2029,91104,91104,502,473,80.0,12.0,8.0,1.0,0.31174181734955714,Cfa,12,1.0,54.0
2030,91106,91106,502,475,80.0,12.0,8.0,1.0,0.16127090697935867,Cfa,12,1.0,54.0
2031,91128,91128,502,1286,32.0,43.0,25.0,4.0,2.8229190508888564,BSk,5,5.0,55.0
2032,91167,91167,503,437,95.0,1.0,4.0,0.0,0.9855463153701208,Csb,7,3.0,54.0
2033,91179,91179,503,450,79.0,15.0,6.0,1.0,2.4490730144198096,BSk,7,3.0,54.0
2034,91253,91253,503,1315,26.0,63.0,11.0,3.0,2.9297322041657594,Cfb,2,5.0,35.5
2035,91397,91397,505,482,79.0,15.0,6.0,1.0,0.4869832065987243,Cfa,12,1.0,54.0
2036,91406,91406,505,1281,32.0,43.0,25.0,4.0,10.0,Csb,12,1.0,54.0
2037,91424,91424,505,1299,37.0,46.0,17.0,4.0,10.0,BSk,12,1.0,54.0
2038,91448,91448,506,438,76.0,12.0,12.0,2.0,0.9977874418250251,Csb,7,3.0,54.0
2039,91500,91500,506,490,34.0,48.0,18.0,4.0,0.3980231089409865,Cfb,12,1.0,54.0
2040,91511,91511,506,1289,32.0,43.0,25.0,4.0,3.990234225986143,Cfb,12,1.0,54.0
2041,91517,91517,506,1295,37.0,46.0,17.0,4.0,3.532463569085252,Cfb,12,1.0,54.0
2042,91534,91534,507,432,76.0,6.0,18.0,2.0,1.8234531166552583,Csb,12,1.0,54.0
2043,91572,91572,507,470,39.0,40.0,21.0,4.0,0.1033035782406904,Cfa,12,1.0,54.0
2044,91577,91577,507,475,34.0,48.0,18.0,4.0,0.24321185456461974,Cfa,12,1.0,54.0
2045,91612,91612,507,1300,32.0,43.0,25.0,4.0,3.7537193865873633,Cfb,12,1.0,54.0
2046,91622,91622,508,430,72.0,5.0,23.0,5.0,1.2817578393225515,Csb,1,4.0,71.1
2047,91627,91627,508,435,36.0,43.0,21.0,4.0,1.1749446860456487,Csb,5,5.0,55.0
2048,91636,91636,508,444,14.0,39.0,47.0,10.0,1.7776760509651697,Cfb,7,3.0,54.0
2049,91661,91661,508,469,34.0,48.0,18.0,4.0,0.6597661978756566,Cfa,12,1.0,54.0
2050,91665,91665,508,473,34.0,48.0,18.0,4.0,0.17905614472340056,Cfa,12,1.0,54.0
2051,91691,91691,508,1289,23.0,54.0,23.0,3.0,2.731364919508678,Cfb,1,4.0,71.1
2052,91710,91710,509,428,45.0,31.0,24.0,4.0,4.7684443427176575,Csb,2,5.0,35.5
2053,91712,91712,509,430,72.0,5.0,23.0,5.0,2.5253681239032915,Csb,2,5.0,35.5
2054,91714,91714,509,432,72.0,5.0,23.0,5.0,1.8005645838102282,Csb,1,4.0,71.1
2055,91725,91725,509,443,76.0,12.0,12.0,2.0,0.671396963454697,Csb,7,3.0,54.0
2056,91755,91755,509,474,34.0,48.0,18.0,4.0,0.21742410755920352,Cfa,12,1.0,54.0
2057,91781,91781,509,1292,37.0,42.0,21.0,4.0,4.699778744182538,Cfb,12,1.0,54.0
2058,91808,91808,510,446,37.0,46.0,17.0,4.0,0.3814755474174376,Cfa,7,3.0,54.0
2059,91834,91834,510,472,34.0,48.0,18.0,4.0,0.6064104846435402,Cfb,12,1.0,54.0
2060,91836,91836,510,474,34.0,48.0,18.0,4.0,0.2825970855268712,Cfb,12,1.0,54.0
2061,91838,91838,510,476,34.0,48.0,18.0,4.0,0.36635216127095815,Cfb,12,1.0,54.0
2062,91859,91859,510,1290,42.0,38.0,20.0,4.0,6.248569466697205,Cfb,12,1.0,54.0
2063,91871,91871,510,1421,41.0,36.0,23.0,4.0,1.2054627298390417,Cfb,10,6.0,62.2
2064,91896,91896,511,454,41.0,40.0,19.0,4.0,1.4953841458763009,BSk,7,3.0,54.0
2065,91917,91917,511,475,34.0,48.0,18.0,4.0,0.2683722862253959,Cfb,12,1.0,54.0
2066,91940,91940,511,1294,37.0,42.0,21.0,4.0,3.5477225909819485,Cfb,12,1.0,54.0
2067,91969,91969,512,452,14.0,39.0,47.0,10.0,0.671396963454697,BSk,7,3.0,54.0
2068,91992,91992,512,475,34.0,48.0,18.0,4.0,1.7321872112442482,Cfb,12,1.0,54.0
2069,92041,92041,513,457,79.0,15.0,6.0,1.0,2.2354467078660605,BSk,7,3.0,54.0
2070,92050,92050,513,466,76.0,12.0,12.0,2.0,2.30411230640118,Cfa,10,6.0,62.2
2071,92051,92051,513,467,34.0,48.0,18.0,4.0,3.097581445029391,Cfa,10,6.0,62.2
2072,92057,92057,513,473,34.0,48.0,18.0,4.0,4.9820706492714075,Cfb,12,1.0,54.0
2073,92081,92081,514,434,78.0,4.0,18.0,2.0,1.2054627298390417,Cfb,5,5.0,55.0
2074,92105,92105,514,460,76.0,12.0,12.0,2.0,10.0,BSk,7,3.0,54.0
2075,92148,92148,515,452,37.0,46.0,17.0,4.0,1.8768596932936816,BSk,7,3.0,54.0
2076,92159,92159,515,463,34.0,48.0,18.0,4.0,2.5635156786450466,BSk,6,3.0,54.0
2077,92163,92163,515,467,34.0,48.0,18.0,4.0,5.577172503242565,Cfa,10,6.0,62.2
2078,92182,92182,516,447,44.0,27.0,29.0,7.0,0.4425116350042231,BSk,7,3.0,54.0
2079,92183,92183,516,448,44.0,27.0,29.0,7.0,0.5493247882811261,BSk,7,3.0,54.0
2080,92279,92279,518,464,36.0,43.0,21.0,4.0,2.944991226062428,BSk,6,3.0,54.0
2081,92372,92372,521,434,37.0,46.0,17.0,4.0,1.213092240787404,Cfb,5,5.0,55.0
2082,92394,92394,521,456,41.0,40.0,19.0,4.0,2.464332036316506,BSk,7,3.0,54.0
2083,92427,92427,522,449,44.0,27.0,29.0,7.0,2.426184481574751,BSk,7,3.0,54.0
2084,92448,92448,523,441,76.0,18.0,6.0,2.0,3.913939116502661,Csb,7,3.0,54.0
