,Unnamed: 0,row,col,T_SAND,T_SILT,T_CLAY,Soil texture,Root depth,Climate type,IGBP,Root type,Vcmax25
2310,2310,173,245,41.0,36.0,23.0,4.0,2.700846875715285,BSk,7,3.0,54.0
2311,2311,173,246,41.0,36.0,23.0,4.0,2.9602502479591517,BSk,7,3.0,54.0
2312,2312,173,247,41.0,36.0,23.0,4.0,3.143358510719509,BSk,7,3.0,54.0
2313,2313,173,248,41.0,36.0,23.0,4.0,3.540093080033614,Csa,7,3.0,54.0
2314,2314,173,249,41.0,36.0,23.0,4.0,4.074158846417959,Csa,12,1.0,54.0
2315,2315,173,250,40.0,39.0,21.0,4.0,3.93682764934772,Csb,12,1.0,54.0
2316,2316,173,251,40.0,39.0,21.0,4.0,4.402227817196946,Csb,12,1.0,54.0
2317,2317,173,252,40.0,39.0,21.0,4.0,4.592965590905635,Csb,12,1.0,54.0
2318,2318,173,253,86.0,8.0,6.0,1.0,2.9297322041657594,Csb,12,1.0,54.0
2319,2319,173,270,76.0,16.0,8.0,2.0,1.9989318684672528,Dfb,1,4.0,71.1
2320,2320,173,271,20.0,40.0,40.0,9.0,1.953154802777192,Dfb,10,6.0,62.2
2321,2321,173,272,20.0,40.0,40.0,9.0,1.388570992599398,BSk,10,6.0,62.2
2322,2322,173,273,76.0,16.0,8.0,2.0,1.2359807736324342,BSk,10,6.0,62.2
2323,2323,173,274,76.0,16.0,8.0,2.0,1.6250858319982058,BSk,1,4.0,71.1
2324,2324,173,275,76.0,16.0,8.0,2.0,1.602197299153147,BSk,10,6.0,62.2
2325,2325,173,276,76.0,16.0,8.0,2.0,1.6479743648432643,BSk,10,6.0,62.2
2326,2326,173,277,76.0,16.0,8.0,2.0,0.8545052262150534,BSk,10,6.0,62.2
2327,2327,173,278,76.0,16.0,8.0,2.0,0.8850232700084462,BSk,1,4.0,71.1
2328,2328,173,279,76.0,16.0,8.0,2.0,1.2817578393225515,BSk,10,6.0,62.2
2329,2329,173,280,50.0,40.0,10.0,4.0,1.4877546349279385,Dfb,10,6.0,62.2
2330,2330,173,281,50.0,40.0,10.0,4.0,1.6174563210498718,Dfb,10,6.0,62.2
2331,2331,173,282,86.0,8.0,6.0,1.0,1.4419775692378494,Dfb,10,6.0,62.2
2332,2332,173,283,86.0,8.0,6.0,1.0,1.464866102082908,Dfb,10,6.0,62.2
2333,2333,173,284,86.0,8.0,6.0,1.0,1.4801251239795759,BSk,10,6.0,62.2
2334,2334,173,285,86.0,8.0,6.0,1.0,2.0141908903639774,BSk,10,6.0,62.2
2335,2335,173,286,86.0,8.0,6.0,1.0,2.2888532845045115,BSk,10,6.0,62.2
2336,2336,173,287,86.0,8.0,6.0,1.0,2.0294499122606453,BSk,10,6.0,62.2
2337,2337,173,288,86.0,8.0,6.0,1.0,2.0752269779507633,BSk,10,6.0,62.2
2338,2338,173,289,86.0,8.0,6.0,1.0,2.5329976348516543,BSk,10,6.0,62.2
2339,2339,173,290,86.0,8.0,6.0,1.0,3.0136568245975752,BSk,10,6.0,62.2
2340,2340,173,291,86.0,8.0,6.0,1.0,2.2278171969177265,BSk,10,6.0,62.2
2341,2341,173,292,86.0,8.0,6.0,1.0,1.953154802777192,BSk,10,6.0,62.2
2342,2342,173,293,50.0,40.0,10.0,4.0,1.6479743648432643,BSk,10,6.0,62.2
2343,2343,173,294,50.0,40.0,10.0,4.0,1.6937514305333252,BSk,10,6.0,62.2
2344,2344,173,295,75.0,15.0,10.0,2.0,1.6937514305333252,BSk,10,6.0,62.2
2345,2345,173,296,50.0,40.0,10.0,4.0,1.5259021896696936,BSk,10,6.0,62.2
2346,2346,173,297,,,,4.0,1.602197299153147,BSk,10,6.0,62.2
2347,2347,173,298,,,,4.0,1.9836728465705848,BSk,10,6.0,62.2
2348,2348,173,299,,,,4.0,1.6937514305333252,BSk,10,6.0,62.2
2349,2349,173,300,75.0,15.0,10.0,2.0,1.5259021896696936,BSk,10,6.0,62.2
2350,2350,173,301,75.0,15.0,10.0,2.0,1.6479743648432643,BSk,10,6.0,62.2
2351,2351,173,302,86.0,8.0,6.0,1.0,1.9226367589837992,BSk,10,6.0,62.2
2352,2352,173,303,50.0,40.0,10.0,4.0,1.6632333867399325,BSk,14,1.0,62.2
2353,2353,173,304,86.0,8.0,6.0,1.0,1.6632333867399325,BSk,10,6.0,62.2
2354,2354,173,305,,,,4.0,1.8081940947585624,BSk,10,6.0,62.2
2355,2355,173,306,,,,4.0,1.388570992599398,Dfb,10,6.0,62.2
2356,2356,173,307,86.0,8.0,6.0,1.0,1.388570992599398,Dfb,14,1.0,62.2
2357,2357,173,308,75.0,15.0,10.0,2.0,1.4953841458763009,Dfb,14,1.0,62.2
2358,2358,173,309,75.0,15.0,10.0,2.0,1.6632333867399325,Dfb,12,1.0,54.0
2359,2359,173,310,75.0,15.0,10.0,2.0,1.9150072480354368,Dfb,14,1.0,62.2
2360,2360,173,311,75.0,15.0,10.0,2.0,1.6632333867399325,Dfb,14,1.0,62.2
2361,2361,173,312,75.0,15.0,10.0,2.0,1.6632333867399325,Dfb,14,1.0,62.2
2362,2362,173,313,75.0,15.0,10.0,2.0,1.9378957808804667,Dfb,14,1.0,62.2
2363,2363,173,314,86.0,8.0,6.0,1.0,1.9836728465705848,Dfb,14,1.0,62.2
2364,2364,173,315,86.0,8.0,6.0,1.0,1.9455252918288293,Dfb,14,1.0,62.2
2365,2365,173,316,86.0,8.0,6.0,1.0,1.70901045243005,Dfb,14,1.0,62.2
2366,2366,173,318,20.0,40.0,40.0,9.0,1.6937514305333252,Dfb,14,1.0,62.2
2367,2367,173,319,20.0,40.0,40.0,9.0,1.388570992599398,Dfb,14,1.0,62.2
2368,2368,173,320,86.0,8.0,6.0,1.0,1.5259021896696936,Dfb,14,1.0,62.2
2369,2369,173,321,86.0,8.0,6.0,1.0,1.6632333867399325,Dfb,14,1.0,62.2
2370,2370,173,322,40.0,39.0,21.0,4.0,1.2359807736324342,Dfb,12,1.0,54.0
2371,2371,173,323,40.0,39.0,21.0,4.0,1.7395284962234427,Dfb,12,1.0,54.0
2372,2372,173,324,86.0,8.0,6.0,1.0,1.2054627298390417,Dfb,12,1.0,54.0
2373,2373,173,325,86.0,8.0,6.0,1.0,1.6479743648432643,Dfb,12,1.0,54.0
2374,2374,173,326,86.0,8.0,6.0,1.0,0.6561379415579722,Dfb,12,1.0,54.0
2375,2375,173,327,86.0,8.0,6.0,1.0,0.3662165255207697,Dfb,12,1.0,54.0
2376,2376,173,328,86.0,8.0,6.0,1.0,1.930266269932133,Dfb,12,1.0,54.0
2377,2377,173,329,86.0,8.0,6.0,1.0,0.4577706569009479,Dfb,12,1.0,54.0
2378,2378,173,330,86.0,8.0,6.0,1.0,0.3662165255207697,Dfb,12,1.0,54.0
2379,2379,173,331,86.0,8.0,6.0,1.0,0.3662165255207697,Dfb,12,1.0,54.0
2380,2380,173,332,86.0,8.0,6.0,1.0,0.3662165255207697,Dfb,12,1.0,54.0
2381,2381,173,333,86.0,8.0,6.0,1.0,0.3718115002162195,Dfb,12,1.0,54.0
2382,2382,173,334,86.0,8.0,6.0,1.0,0.5630070445818244,Dfb,12,1.0,54.0
2383,2383,173,335,86.0,8.0,6.0,1.0,0.8392462043183286,Dfb,12,1.0,54.0
2384,2384,173,336,86.0,8.0,6.0,1.0,0.3662165255207697,Dfb,14,1.0,62.2
2385,2385,173,337,86.0,8.0,6.0,1.0,0.7775658469181478,Dfb,12,1.0,54.0
2386,2386,173,338,86.0,8.0,6.0,1.0,0.3662165255207697,Dfb,14,1.0,62.2
2387,2387,173,339,86.0,8.0,6.0,1.0,0.3585870145724073,Dfb,14,1.0,62.2
2388,2388,173,340,35.0,54.0,11.0,3.0,0.3814755474174376,Dfb,14,1.0,62.2
2389,2389,173,341,86.0,8.0,6.0,1.0,1.4419775692378494,Dfb,14,1.0,62.2
2390,2390,173,342,86.0,8.0,6.0,1.0,0.6561379415579722,Dfb,14,1.0,62.2
2391,2391,173,343,35.0,54.0,11.0,3.0,1.3223298830989856,Dfb,5,5.0,55.0
2392,2392,173,344,86.0,8.0,6.0,1.0,1.4038300144961229,Dfb,14,1.0,62.2
2393,2393,173,345,86.0,8.0,6.0,1.0,0.8996888854980439,Dfb,14,1.0,62.2
2394,2394,173,346,86.0,8.0,6.0,1.0,0.8488932970508186,Dfb,14,1.0,62.2
2395,2395,173,347,86.0,8.0,6.0,1.0,0.4577706569009479,Dfb,14,1.0,62.2
2396,2396,173,348,74.0,16.0,10.0,2.0,0.4654001678492818,Dfb,14,1.0,62.2
2397,2397,173,349,74.0,16.0,10.0,2.0,0.8239871824216607,Dfb,5,5.0,55.0
2398,2398,173,350,74.0,16.0,10.0,2.0,1.9378957808804667,Dfb,14,1.0,62.2
2399,2399,173,351,74.0,16.0,10.0,2.0,0.7782101167315716,Dfb,14,1.0,62.2
2400,2400,173,352,74.0,16.0,10.0,2.0,0.3662165255207697,Dfb,5,5.0,55.0
2401,2401,173,353,74.0,16.0,10.0,2.0,2.4490730144198096,Dfb,5,5.0,55.0
2402,2402,173,354,74.0,16.0,10.0,2.0,2.5635156786450466,Dfb,5,5.0,55.0
2403,2403,173,355,37.0,46.0,17.0,4.0,3.6621652552071566,Dfb,5,5.0,55.0
2404,2404,173,356,,,,4.0,0.6561379415579722,Dfb,5,5.0,55.0
2405,2405,173,360,74.0,16.0,10.0,2.0,4.1809719996948616,Dfb,5,5.0,55.0
2406,2406,173,361,86.0,8.0,6.0,1.0,3.570611123827007,Dfb,5,5.0,55.0
2407,2407,173,362,74.0,16.0,10.0,2.0,3.5400930800335857,Dfb,5,5.0,55.0
2408,2408,173,363,74.0,16.0,10.0,2.0,3.4790569924468286,Dfb,5,5.0,55.0
2409,2409,173,364,86.0,8.0,6.0,1.0,3.5782406347753413,Dfb,5,5.0,55.0
2410,2410,173,365,74.0,16.0,10.0,2.0,3.2501716639963547,Dfb,5,5.0,55.0
2411,2411,173,366,86.0,8.0,6.0,1.0,3.2654306858930795,Dfb,5,5.0,55.0
2412,2412,173,367,37.0,46.0,17.0,4.0,2.410925459678083,Dfb,5,5.0,55.0
2413,2413,173,368,37.0,46.0,17.0,4.0,3.6011291676204,Dfb,5,5.0,55.0
2414,2414,173,369,37.0,46.0,17.0,4.0,3.204394598306294,Dfb,5,5.0,55.0
2415,2415,173,377,86.0,8.0,6.0,1.0,0.7962835804447621,Dfb,5,5.0,55.0
2416,2416,173,378,86.0,8.0,6.0,1.0,0.8392462043183286,Dfb,5,5.0,55.0
2417,2417,173,383,86.0,8.0,6.0,1.0,3.593499656672037,Dfb,5,5.0,55.0
2418,2418,173,384,86.0,8.0,6.0,1.0,3.3112077515831397,Dfb,5,5.0,55.0
2419,2419,173,385,86.0,8.0,6.0,1.0,3.143358510719509,Dfb,5,5.0,55.0
2420,2420,173,386,86.0,8.0,6.0,1.0,2.3651483939879654,Dfb,5,5.0,55.0
2421,2421,173,387,86.0,8.0,6.0,1.0,2.0294499122606453,Dfb,5,5.0,55.0
2422,2422,173,388,86.0,8.0,6.0,1.0,1.9836728465705848,Dfb,5,5.0,55.0
2423,2423,173,389,86.0,8.0,6.0,1.0,1.6937514305333252,Dfb,5,5.0,55.0
2424,2424,173,390,86.0,8.0,6.0,1.0,0.8392462043183286,Dfb,5,5.0,55.0
2425,2425,173,391,86.0,8.0,6.0,1.0,1.4038300144961229,Dfb,5,5.0,55.0
2426,2426,173,392,86.0,8.0,6.0,1.0,1.9455252918288293,Dfb,5,5.0,55.0
2427,2427,173,393,86.0,8.0,6.0,1.0,1.2207217517357662,Dfb,5,5.0,55.0
2428,2428,173,394,86.0,8.0,6.0,1.0,0.8392462043183286,Dfb,5,5.0,55.0
2429,2429,173,395,86.0,8.0,6.0,1.0,1.2273509490264338,Dfb,5,5.0,55.0
2430,2430,173,396,86.0,8.0,6.0,1.0,0.3662165255207697,Dfb,5,5.0,55.0
2431,2431,173,397,86.0,8.0,6.0,1.0,0.4730296787976158,Dfb,5,5.0,55.0
2432,2432,173,398,86.0,8.0,6.0,1.0,1.6937514305333252,Dfb,5,5.0,55.0
2433,2433,173,399,86.0,8.0,6.0,1.0,1.9226367589837992,Dfb,5,5.0,55.0
2434,2434,173,400,86.0,8.0,6.0,1.0,0.6561379415579722,Dfb,5,5.0,55.0
2435,2435,173,401,86.0,8.0,6.0,1.0,0.8392462043183286,Dfb,5,5.0,55.0
2436,2436,173,402,86.0,8.0,6.0,1.0,1.2359807736324342,Dfb,5,5.0,55.0
2437,2437,173,403,86.0,8.0,6.0,1.0,1.96841382467386,Dfb,5,5.0,55.0
2438,2438,173,404,86.0,8.0,6.0,1.0,2.0447089341573417,Dfb,5,5.0,55.0
2439,2439,173,405,26.0,63.0,11.0,3.0,1.96841382467386,Dfb,5,5.0,55.0
2440,2440,173,406,26.0,63.0,11.0,3.0,0.6408789196613043,Dfb,5,5.0,55.0
2441,2441,173,407,86.0,8.0,6.0,1.0,0.4730296787976158,Dfb,5,5.0,55.0
2442,2442,173,408,86.0,8.0,6.0,1.0,1.953154802777192,Dfb,5,5.0,55.0
2443,2443,173,409,86.0,8.0,6.0,1.0,1.4038300144961229,Dfb,5,5.0,55.0
2444,2444,173,410,86.0,8.0,6.0,1.0,1.5564202334630863,Dfb,5,5.0,55.0
2445,2445,173,411,86.0,8.0,6.0,1.0,1.4343480582895154,Dfb,5,5.0,55.0
2446,2446,173,412,86.0,8.0,6.0,1.0,1.1825741969940111,Dfb,5,5.0,55.0
2447,2447,173,413,86.0,8.0,6.0,1.0,1.4496070801861831,Dfb,5,5.0,55.0
2448,2448,173,414,86.0,8.0,6.0,1.0,1.6479743648432643,Dfb,5,5.0,55.0
2449,2449,173,415,86.0,8.0,6.0,1.0,1.9836728465705848,Dfb,5,5.0,55.0
2450,2450,173,416,41.0,36.0,23.0,4.0,0.6256198977646079,Dfb,5,5.0,55.0
2451,2451,173,417,86.0,8.0,6.0,1.0,2.3727779049363282,Dfb,4,5.0,55.0
2452,2452,173,418,41.0,36.0,23.0,4.0,0.8392462043183286,Dfb,4,5.0,55.0
2453,2453,173,419,86.0,8.0,6.0,1.0,1.1749446860456487,Dfb,4,5.0,55.0
2454,2454,173,420,86.0,8.0,6.0,1.0,1.3733119707027301,Dfb,5,5.0,55.0
2455,2455,173,421,86.0,8.0,6.0,1.0,0.8468757152666908,Dfb,5,5.0,55.0
2456,2456,173,422,86.0,8.0,6.0,1.0,0.3814755474174376,Dfb,5,5.0,55.0
2457,2457,173,423,86.0,8.0,6.0,1.0,0.679026474403031,Dfb,5,5.0,55.0
2458,2458,173,424,86.0,8.0,6.0,1.0,0.8392462043183286,Dfb,5,5.0,55.0
2459,2459,173,425,86.0,8.0,6.0,1.0,0.6561379415579722,Dfb,5,5.0,55.0
2460,2460,173,426,86.0,8.0,6.0,1.0,0.8392462043183286,Dfb,5,5.0,55.0
2461,2461,173,427,86.0,8.0,6.0,1.0,0.8545052262150534,Dfb,5,5.0,55.0
2462,2462,173,428,86.0,8.0,6.0,1.0,1.7013809414816876,Dfb,4,5.0,55.0
2463,2463,173,429,40.0,39.0,21.0,4.0,0.8392462043183286,Dfb,5,5.0,55.0
2464,2464,173,430,86.0,8.0,6.0,1.0,0.8392462043183286,Dfb,14,1.0,62.2
2465,2465,173,431,86.0,8.0,6.0,1.0,0.3356984817273769,Dfb,10,6.0,62.2
2466,2466,173,432,86.0,8.0,6.0,1.0,0.3356984817273769,Dfb,10,6.0,62.2
2467,2467,173,433,86.0,8.0,6.0,1.0,0.4010579588515539,Dfb,5,5.0,55.0
2468,2468,173,434,86.0,8.0,6.0,1.0,0.4456821206650016,Dfb,5,5.0,55.0
2469,2469,173,435,86.0,8.0,6.0,1.0,0.4229122691013744,Dfb,14,1.0,62.2
2470,2470,173,436,86.0,8.0,6.0,1.0,0.3967345693141624,Dfb,14,1.0,62.2
2471,2471,173,437,86.0,8.0,6.0,1.0,1.1596856641489808,Dfb,5,5.0,55.0
2472,2472,173,438,86.0,8.0,6.0,1.0,0.671396963454697,Dfb,5,5.0,55.0
2473,2473,173,442,86.0,8.0,6.0,1.0,0.8545052262150534,Dfb,5,5.0,55.0
2474,2474,173,443,86.0,8.0,6.0,1.0,1.0986495765621953,Dfb,5,5.0,55.0
2475,2475,173,446,86.0,8.0,6.0,1.0,0.6561379415579722,Dfb,5,5.0,55.0
2476,2476,173,447,86.0,8.0,6.0,1.0,0.3814755474174376,Dfb,5,5.0,55.0
2477,2477,173,448,86.0,8.0,6.0,1.0,0.3662165255207697,Dfb,14,1.0,62.2
2478,2478,173,449,86.0,8.0,6.0,1.0,0.4577706569009479,Dfb,5,5.0,55.0
2479,2479,173,458,,,,4.0,0.4730296787976158,Dfb,5,5.0,55.0
2480,2480,173,459,86.0,8.0,6.0,1.0,0.8392462043183286,Dfb,5,5.0,55.0
2481,2481,173,460,86.0,8.0,6.0,1.0,0.3814755474174376,Dfb,5,5.0,55.0
2482,2482,174,225,86.0,8.0,6.0,1.0,0.8087281605249359,Csb,1,4.0,71.1
2483,2483,174,226,86.0,8.0,6.0,1.0,1.2359807736324342,Csb,1,4.0,71.1
2484,2484,174,227,86.0,8.0,6.0,1.0,5.325398641947062,Csb,1,4.0,71.1
2485,2485,174,228,,,,4.0,6.5537499046311325,Csb,5,5.0,55.0
2486,2486,174,229,86.0,8.0,6.0,1.0,5.951018539711613,Csb,1,4.0,71.1
2487,2487,174,236,41.0,36.0,23.0,4.0,1.5182726787213312,Csb,7,3.0,54.0
2488,2488,174,237,86.0,8.0,6.0,1.0,3.4943160143434966,Csb,12,1.0,54.0
2489,2489,174,238,86.0,8.0,6.0,1.0,0.3814755474174376,Csb,12,1.0,54.0
2490,2490,174,239,86.0,8.0,6.0,1.0,2.349889372091297,Csb,12,1.0,54.0
2491,2491,174,240,86.0,8.0,6.0,1.0,2.1820401312276094,Csa,12,1.0,54.0
2492,2492,174,241,86.0,8.0,6.0,1.0,2.059967956054038,Csa,10,6.0,62.2
2493,2493,174,242,86.0,8.0,6.0,1.0,2.0141908903639774,BSk,7,3.0,54.0
2494,2494,174,243,86.0,8.0,6.0,1.0,1.8768596932936816,BSk,12,1.0,54.0
2495,2495,174,244,41.0,36.0,23.0,4.0,2.3193713282979047,BSk,7,3.0,54.0
2496,2496,174,245,41.0,36.0,23.0,4.0,2.7161058976120103,BSk,7,3.0,54.0
2497,2497,174,246,41.0,36.0,23.0,4.0,2.97550926985582,Csa,12,1.0,54.0
2498,2498,174,247,40.0,39.0,21.0,4.0,3.692683299000578,Csa,12,1.0,54.0
2499,2499,174,248,40.0,39.0,21.0,4.0,4.86762798504617,Csb,12,1.0,54.0
2500,2500,174,249,40.0,39.0,21.0,4.0,3.662165255207185,Csb,12,1.0,54.0
2501,2501,174,250,40.0,39.0,21.0,4.0,3.799496452277424,Csb,10,6.0,62.2
2502,2502,174,251,32.0,49.0,19.0,4.0,3.4943160143434966,Csb,7,3.0,54.0
2503,2503,174,252,32.0,49.0,19.0,4.0,3.692683299000549,Cfb,12,1.0,54.0
2504,2504,174,253,86.0,8.0,6.0,1.0,3.616388189517068,Cfb,12,1.0,54.0
2505,2505,174,254,86.0,8.0,6.0,1.0,3.387502861066622,Cfb,12,1.0,54.0
2506,2506,174,268,20.0,40.0,40.0,9.0,1.8005645838102282,Dfb,1,4.0,71.1
2507,2507,174,269,20.0,40.0,40.0,9.0,1.70901045243005,Dfb,1,4.0,71.1
2508,2508,174,270,76.0,16.0,8.0,2.0,1.1902037079423735,BSk,1,4.0,71.1
2509,2509,174,271,76.0,16.0,8.0,2.0,1.2207217517357662,BSk,1,4.0,71.1
2510,2510,174,272,20.0,40.0,40.0,9.0,1.1902037079423735,BSk,1,4.0,71.1
2511,2511,174,273,20.0,40.0,40.0,9.0,1.0376134889754098,BSk,10,6.0,62.2
2512,2512,174,274,20.0,40.0,40.0,9.0,1.6937514305333252,BSk,10,6.0,62.2
2513,2513,174,275,20.0,40.0,40.0,9.0,1.5640497444114203,BSk,10,6.0,62.2
2514,2514,174,276,20.0,40.0,40.0,9.0,1.5106431677729688,Dfb,10,6.0,62.2
2515,2515,174,277,76.0,16.0,8.0,2.0,1.9378957808804667,Dfb,10,6.0,62.2
2516,2516,174,278,76.0,16.0,8.0,2.0,1.2512397955291592,Dfb,10,6.0,62.2
2517,2517,174,279,20.0,40.0,40.0,9.0,1.4572365911345455,Dfb,10,6.0,62.2
2518,2518,174,280,20.0,40.0,40.0,9.0,1.4953841458763009,BSk,10,6.0,62.2
2519,2519,174,281,20.0,40.0,40.0,9.0,1.4343480582895154,BSk,10,6.0,62.2
2520,2520,174,282,50.0,40.0,10.0,4.0,1.4496070801861831,BSk,10,6.0,62.2
2521,2521,174,283,50.0,40.0,10.0,4.0,1.4496070801861831,BSk,10,6.0,62.2
2522,2522,174,284,50.0,40.0,10.0,4.0,1.5106431677729688,BSk,10,6.0,62.2
2523,2523,174,285,50.0,40.0,10.0,4.0,1.5259021896696936,BSk,10,6.0,62.2
2524,2524,174,286,50.0,40.0,10.0,4.0,2.349889372091297,BSk,10,6.0,62.2
2525,2525,174,287,50.0,40.0,10.0,4.0,2.3346303501945727,BSk,10,6.0,62.2
2526,2526,174,288,50.0,40.0,10.0,4.0,2.1972991531243338,BSk,10,6.0,62.2
2527,2527,174,289,50.0,40.0,10.0,4.0,1.8234531166552583,BSk,10,6.0,62.2
2528,2528,174,290,50.0,40.0,10.0,4.0,1.9378957808804667,BSk,10,6.0,62.2
2529,2529,174,291,50.0,40.0,10.0,4.0,2.2125581750210017,BSk,10,6.0,62.2
2530,2530,174,292,50.0,40.0,10.0,4.0,1.96841382467386,BSk,10,6.0,62.2
2531,2531,174,293,50.0,40.0,10.0,4.0,1.6937514305333252,BSk,10,6.0,62.2
2532,2532,174,294,50.0,40.0,10.0,4.0,1.7395284962234427,BSk,10,6.0,62.2
2533,2533,174,295,50.0,40.0,10.0,4.0,1.7242694743267182,BSk,10,6.0,62.2
2534,2534,174,296,50.0,40.0,10.0,4.0,1.6250858319982058,BSk,10,6.0,62.2
2535,2535,174,297,50.0,40.0,10.0,4.0,1.7700465400168357,BSk,10,6.0,62.2
2536,2536,174,298,50.0,40.0,10.0,4.0,1.464866102082908,BSk,10,6.0,62.2
2537,2537,174,299,50.0,40.0,10.0,4.0,1.5716792553597545,BSk,10,6.0,62.2
2538,2538,174,300,,,,4.0,1.70901045243005,BSk,10,6.0,62.2
2539,2539,174,301,75.0,15.0,10.0,2.0,1.6632333867399325,BSk,10,6.0,62.2
2540,2540,174,302,75.0,15.0,10.0,2.0,1.6784924086366573,BSk,10,6.0,62.2
2541,2541,174,303,86.0,8.0,6.0,1.0,1.9073777370870744,BSk,10,6.0,62.2
2542,2542,174,304,,,,4.0,1.9226367589837992,BSk,10,6.0,62.2
2543,2543,174,305,86.0,8.0,6.0,1.0,1.4953841458763009,BSk,10,6.0,62.2
2544,2544,174,306,75.0,15.0,10.0,2.0,1.3733119707027301,BSk,10,6.0,62.2
2545,2545,174,307,86.0,8.0,6.0,1.0,1.2359807736324342,BSk,14,1.0,62.2
2546,2546,174,308,75.0,15.0,10.0,2.0,1.388570992599398,Dwb,12,1.0,54.0
2547,2547,174,309,75.0,15.0,10.0,2.0,1.6479743648432643,Dwb,12,1.0,54.0
2548,2548,174,310,75.0,15.0,10.0,2.0,1.6632333867399325,Dfb,12,1.0,54.0
2549,2549,174,311,75.0,15.0,10.0,2.0,1.6708628976882949,Dfb,14,1.0,62.2
2550,2550,174,312,75.0,15.0,10.0,2.0,1.8387121385519551,Dfb,14,1.0,62.2
2551,2551,174,313,75.0,15.0,10.0,2.0,2.1972991531243338,Dfb,14,1.0,62.2
2552,2552,174,314,75.0,15.0,10.0,2.0,2.2125581750210017,Dfb,14,1.0,62.2
2553,2553,174,315,75.0,15.0,10.0,2.0,2.2125581750210017,Dfb,14,1.0,62.2
2554,2554,174,316,86.0,8.0,6.0,1.0,1.9378957808804667,Dfb,14,1.0,62.2
2555,2555,174,318,20.0,40.0,40.0,9.0,1.9378957808804667,Dfb,14,1.0,62.2
2556,2556,174,319,20.0,40.0,40.0,9.0,1.9378957808804667,Dfb,14,1.0,62.2
2557,2557,174,320,20.0,40.0,40.0,9.0,1.9226367589837992,Dfb,14,1.0,62.2
2558,2558,174,321,40.0,39.0,21.0,4.0,2.166781109330941,Dfb,14,1.0,62.2
2559,2559,174,322,40.0,39.0,21.0,4.0,1.8921187151904064,Dfb,14,1.0,62.2
2560,2560,174,323,40.0,39.0,21.0,4.0,1.6632333867399325,Dfb,12,1.0,54.0
2561,2561,174,324,86.0,8.0,6.0,1.0,1.640344853894902,Dfb,12,1.0,54.0
2562,2562,174,325,86.0,8.0,6.0,1.0,0.4730296787976158,Dfb,12,1.0,54.0
2563,2563,174,326,86.0,8.0,6.0,1.0,1.3427939269093372,Dfb,12,1.0,54.0
2564,2564,174,327,86.0,8.0,6.0,1.0,1.2054627298390417,Dfb,12,1.0,54.0
2565,2565,174,328,86.0,8.0,6.0,1.0,0.6561379415579722,Dfb,12,1.0,54.0
2566,2566,174,329,86.0,8.0,6.0,1.0,1.136797131303922,Dfb,12,1.0,54.0
2567,2567,174,330,86.0,8.0,6.0,1.0,0.5172130244229626,Dfb,12,1.0,54.0
2568,2568,174,331,86.0,8.0,6.0,1.0,0.2141010316794792,Dfb,12,1.0,54.0
2569,2569,174,332,86.0,8.0,6.0,1.0,0.3890202860219382,Dfb,12,1.0,54.0
2570,2570,174,333,86.0,8.0,6.0,1.0,0.3356984817273769,Dfb,12,1.0,54.0
2571,2571,174,334,86.0,8.0,6.0,1.0,0.3011113654281934,Dfb,12,1.0,54.0
2572,2572,174,335,86.0,8.0,6.0,1.0,1.1596856641489808,Dfb,12,1.0,54.0
2573,2573,174,336,86.0,8.0,6.0,1.0,0.6179903868162455,Dfb,12,1.0,54.0
2574,2574,174,337,86.0,8.0,6.0,1.0,0.6555784440884509,Dfb,12,1.0,54.0
2575,2575,174,338,86.0,8.0,6.0,1.0,0.7324330510414825,Dfb,12,1.0,54.0
2576,2576,174,339,86.0,8.0,6.0,1.0,0.3662165255207697,Dfb,14,1.0,62.2
2577,2577,174,340,86.0,8.0,6.0,1.0,0.3662165255207697,Dfb,14,1.0,62.2
2578,2578,174,341,35.0,54.0,11.0,3.0,1.2054627298390417,Dfb,14,1.0,62.2
2579,2579,174,342,35.0,54.0,11.0,3.0,0.7248035400931201,Dfb,14,1.0,62.2
2580,2580,174,343,35.0,54.0,11.0,3.0,1.0605020218204402,Dfb,14,1.0,62.2
2581,2581,174,346,86.0,8.0,6.0,1.0,1.2283512626841002,Dfb,14,1.0,62.2
2582,2582,174,347,74.0,16.0,10.0,2.0,2.2278171969177265,Dfb,14,1.0,62.2
2583,2583,174,348,74.0,16.0,10.0,2.0,0.6561379415579722,Dfb,14,1.0,62.2
2584,2584,174,349,74.0,16.0,10.0,2.0,1.7166399633783842,Dfb,14,1.0,62.2
2585,2585,174,350,86.0,8.0,6.0,1.0,2.5635156786450466,Dfb,5,5.0,55.0
2586,2586,174,351,86.0,8.0,6.0,1.0,3.143358510719509,Dfb,5,5.0,55.0
2587,2587,174,352,86.0,8.0,6.0,1.0,2.9297322041657594,Dfb,5,5.0,55.0
2588,2588,174,353,37.0,46.0,17.0,4.0,2.2278171969177265,Dfb,5,5.0,55.0
2589,2589,174,354,37.0,46.0,17.0,4.0,3.3112077515831397,Dfb,5,5.0,55.0
2590,2590,174,355,86.0,8.0,6.0,1.0,2.548256656748322,Dfb,5,5.0,55.0
2591,2591,174,356,86.0,8.0,6.0,1.0,2.8992141603723383,Dfb,5,5.0,55.0
2592,2592,174,357,86.0,8.0,6.0,1.0,3.3417257953765334,Dfb,5,5.0,55.0
